"","UID","SAMPLE_TYPE","TRANSECT","POINT","PARAMETER","RESULT","FLAG","IND","ACTIVE","OPERATION","INSERTION","DEPRECATION","REASON","SITE_ID","SIZE","CHAR","NUM","PARAMRES"
"72705",12425,"BANKW","D","LF","ANGLE","50",NA,212171,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","50",50,50
"72849",12425,"BANKW","J","LF","ANGLE","15",NA,212470,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","15",15,15
"72901",12425,"BANKW","D","RT","ANGLE","15",NA,212172,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","15",15,15
"72924",12425,"BANKW","I","RT","ANGLE","20",NA,212421,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","20",20,20
"72937",12425,"BANKW","A","LF","ANGLE","130",NA,212025,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","130",130,130
"73084",12425,"BANKW","H","LF","ANGLE","35",NA,212371,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","35",35,35
"73087",12425,"BANKW","H","RT","ANGLE","25",NA,212372,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","25",25,25
"73186",12425,"BANKW","C","LF","ANGLE","80",NA,212123,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","80",80,80
"73676",12425,"BANKW","B","RT","ANGLE","110",NA,212074,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","110",110,110
"73768",12425,"BANKW","G","RT","ANGLE","60",NA,212322,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","60",60,60
"73893",12425,"BANKW","G","LF","ANGLE","150",NA,212321,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","150",150,150
"73945",12425,"BANKW","K","RT","ANGLE","10",NA,212521,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","10",10,10
"74036",12425,"BANKW","B","LF","ANGLE","25",NA,212073,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","25",25,25
"74091",12425,"BANKW","F","LF","ANGLE","5",NA,212271,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","5",5,5
"74208",12425,"BANKW","F","RT","ANGLE","30",NA,212272,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","30",30,30
"74260",12425,"BANKW","E","RT","ANGLE","20",NA,212222,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","20",20,20
"74261",12425,"BANKW","E","LF","ANGLE","10",NA,212221,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","10",10,10
"74310",12425,"BANKW","K","LF","ANGLE","20",NA,212520,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","20",20,20
"74348",12425,"BANKW","J","RT","ANGLE","90",NA,212471,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","90",90,90
"74365",12426,"BANKW","C","LF","ANGLE","0","F1",217292,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","0",0,0
"74479",12426,"BANKW","B","RT","ANGLE","16",NA,217243,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","16",16,16
"74574",12426,"BANKW","I","RT","ANGLE","56",NA,217593,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","56",56,56
"74757",12426,"BANKW","C","RT","ANGLE","20","F1",217293,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","20",20,20
"74862",12426,"BANKW","I","LF","ANGLE","24",NA,217592,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","24",24,24
"75204",12426,"BANKW","D","LF","ANGLE","24",NA,217342,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","24",24,24
"75301",12426,"BANKW","H","LF","ANGLE","12",NA,217542,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","12",12,12
"75381",12426,"BANKW","F","LF","ANGLE","22",NA,217442,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","22",22,22
"75589",12426,"BANKW","H","RT","ANGLE","22",NA,217543,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","22",22,22
"75598",12426,"BANKW","K","LF","ANGLE","55",NA,217692,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","55",55,55
"75682",12426,"BANKW","A","LF","ANGLE","10",NA,217192,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","10",10,10
"75800",12426,"BANKW","J","RT","ANGLE","22",NA,217643,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","22",22,22
"75802",12426,"BANKW","K","RT","ANGLE","10",NA,217693,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","10",10,10
"75811",12426,"BANKW","D","RT","ANGLE","44",NA,217343,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","44",44,44
"75907",12426,"BANKW","F","RT","ANGLE","36",NA,217443,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","36",36,36
"75913",12426,"BANKW","G","RT","ANGLE","34",NA,217493,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","34",34,34
"75927",12426,"BANKW","B","LF","ANGLE","20",NA,217242,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","20",20,20
"75970",12426,"BANKW","A","RT","ANGLE","8",NA,217193,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","8",8,8
"75985",12426,"BANKW","E","RT","ANGLE","28",NA,217393,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","28",28,28
"75987",12426,"BANKW","E","LF","ANGLE","16",NA,217392,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","16",16,16
"76008",12426,"BANKW","J","LF","ANGLE","12",NA,217642,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","12",12,12
"76034",12426,"BANKW","G","LF","ANGLE","20",NA,217492,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","20",20,20
"76264",12427,"BANKW","J","LF","ANGLE","5",NA,217092,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","5",5,5
"76363",12427,"BANKW","C","LF","ANGLE","10",NA,216742,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","10",10,10
"76364",12427,"BANKW","C","RT","ANGLE","7",NA,216743,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","7",7,7
"76394",12427,"BANKW","I","RT","ANGLE","0",NA,217043,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","0",0,0
"76514",12427,"BANKW","J","RT","ANGLE","15",NA,217093,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","15",15,15
"76749",12427,"BANKW","G","RT","ANGLE","15",NA,216943,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","15",15,15
"76755",12427,"BANKW","I","LF","ANGLE","0",NA,217042,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","0",0,0
"76968",12427,"BANKW","B","RT","ANGLE","80",NA,216693,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","80",80,80
"76977",12427,"BANKW","E","LF","ANGLE","0","F1",216842,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","0",0,0
"77229",12427,"BANKW","F","RT","ANGLE","10",NA,216893,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","10",10,10
"77240",12427,"BANKW","H","LF","ANGLE","0","F1",216992,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","0",0,0
"77251",12427,"BANKW","K","LF","ANGLE","0",NA,217142,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","0",0,0
"77347",12427,"BANKW","D","LF","ANGLE","5",NA,216792,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","5",5,5
"77450",12427,"BANKW","A","LF","ANGLE","5",NA,216642,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","5",5,5
"77457",12427,"BANKW","B","LF","ANGLE","40",NA,216692,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","40",40,40
"77483",12427,"BANKW","H","RT","ANGLE","2","F1",216993,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","2",2,2
"77489",12427,"BANKW","K","RT","ANGLE","5",NA,217143,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","5",5,5
"77591",12427,"BANKW","E","RT","ANGLE","5","F1",216843,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","5",5,5
"77698",12427,"BANKW","A","RT","ANGLE","10",NA,216643,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","10",10,10
"77825",12427,"BANKW","F","LF","ANGLE","5",NA,216892,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","5",5,5
"77886",12427,"BANKW","G","LF","ANGLE","27",NA,216942,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","27",27,27
"77962",12427,"BANKW","D","RT","ANGLE","0",NA,216793,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","0",0,0
"78036",12437,"BANKW","F","LF","ANGLE","24",NA,234652,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","24",24,24
"78071",12437,"BANKW","E","LF","ANGLE","61",NA,234602,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","61",61,61
"78080",12437,"BANKW","B","LF","ANGLE","20",NA,234452,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","20",20,20
"78127",12437,"BANKW","I","RT","ANGLE","85",NA,234802,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","85",85,85
"78259",12437,"BANKW","I","LF","ANGLE","6",NA,234801,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","6",6,6
"78269",12437,"BANKW","B","RT","ANGLE","21",NA,234453,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","21",21,21
"78279",12437,"BANKW","D","LF","ANGLE","11",NA,234552,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","11",11,11
"78292",12437,"BANKW","G","LF","ANGLE","2",NA,234702,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","2",2,2
"78366",12437,"BANKW","H","RT","ANGLE","20",NA,234753,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","20",20,20
"78385",12437,"BANKW","A","LF","ANGLE","21",NA,234402,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","21",21,21
"78523",12437,"BANKW","D","RT","ANGLE","101",NA,234553,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","101",101,101
"78630",12437,"BANKW","A","RT","ANGLE","21",NA,234403,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","21",21,21
"78648",12437,"BANKW","G","RT","ANGLE","65",NA,234703,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","65",65,65
"78882",12437,"BANKW","C","RT","ANGLE","44",NA,234503,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","44",44,44
"78890",12437,"BANKW","E","RT","ANGLE","85",NA,234603,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","85",85,85
"79030",12437,"BANKW","J","RT","ANGLE","18",NA,234852,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","18",18,18
"79144",12437,"BANKW","H","LF","ANGLE","20",NA,234752,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","20",20,20
"79159",12437,"BANKW","K","LF","ANGLE","40",NA,234901,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","40",40,40
"79247",12437,"BANKW","C","LF","ANGLE","1",NA,234502,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","1",1,1
"79359",12437,"BANKW","K","RT","ANGLE","20",NA,234902,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","20",20,20
"79383",12437,"BANKW","F","RT","ANGLE","40",NA,234653,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","40",40,40
"79670",12437,"BANKW","J","LF","ANGLE","23",NA,234851,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","23",23,23
"79811",12438,"BANKW","D","LF","ANGLE","54",NA,237874,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","54",54,54
"79951",12438,"BANKW","I","RT","ANGLE","20",NA,238122,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","20",20,20
"80101",12438,"BANKW","F","RT","ANGLE","10",NA,237973,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","10",10,10
"80112",12438,"BANKW","I","LF","ANGLE","5",NA,238121,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","5",5,5
"80213",12438,"BANKW","D","RT","ANGLE","4",NA,237875,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","4",4,4
"80238",12438,"BANKW","J","RT","ANGLE","15",NA,238172,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","15",15,15
"80240",12438,"BANKW","K","LF","ANGLE","75",NA,238221,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","75",75,75
"80246",12438,"BANKW","B","LF","ANGLE","10",NA,237776,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","10",10,10
"80431",12438,"BANKW","H","LF","ANGLE","45",NA,238071,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","45",45,45
"80450",12438,"BANKW","B","RT","ANGLE","20",NA,237777,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","20",20,20
"80484",12438,"BANKW","J","LF","ANGLE","10",NA,238171,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","10",10,10
"80575",12438,"BANKW","A","RT","ANGLE","64",NA,237727,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","64",64,64
"80578",12438,"BANKW","C","RT","ANGLE","56",NA,237826,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","56",56,56
"80708",12438,"BANKW","E","LF","ANGLE","32",NA,237922,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","32",32,32
"80828",12438,"BANKW","E","RT","ANGLE","10",NA,237923,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","10",10,10
"80838",12438,"BANKW","H","RT","ANGLE","52",NA,238072,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","52",52,52
"80943",12438,"BANKW","C","LF","ANGLE","18",NA,237825,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","18",18,18
"80972",12438,"BANKW","K","RT","ANGLE","31",NA,238222,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","31",31,31
"81057",12438,"BANKW","A","LF","ANGLE","16",NA,237726,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","16",16,16
"81078",12438,"BANKW","F","LF","ANGLE","20",NA,237972,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","20",20,20
"81080",12438,"BANKW","G","RT","ANGLE","30",NA,238022,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","30",30,30
"81205",12438,"BANKW","G","LF","ANGLE","22",NA,238021,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","22",22,22
"81459",12439,"BANKW","A","RT","ANGLE","40",NA,239369,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","40",40,40
"81467",12439,"BANKW","C","LF","ANGLE","44",NA,239467,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","44",44,44
"81487",12439,"BANKW","H","RT","ANGLE","16",NA,239724,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","16",16,16
"81500",12439,"BANKW","J","LF","ANGLE","20",NA,239822,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","20",20,20
"81519",12439,"BANKW","E","RT","ANGLE","32",NA,239574,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","32",32,32
"81523",12439,"BANKW","J","RT","ANGLE","6",NA,239823,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","6",6,6
"81688",12439,"BANKW","I","RT","ANGLE","20",NA,239773,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","20",20,20
"81693",12439,"BANKW","D","RT","ANGLE","28",NA,239524,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","28",28,28
"81715",12439,"BANKW","H","LF","ANGLE","20",NA,239723,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","20",20,20
"81789",12439,"BANKW","G","RT","ANGLE","8",NA,239674,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","8",8,8
"81813",12439,"BANKW","E","LF","ANGLE","20",NA,239573,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","20",20,20
"81907",12439,"BANKW","I","LF","ANGLE","38",NA,239772,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","38",38,38
"81972",12439,"BANKW","C","RT","ANGLE","4",NA,239468,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","4",4,4
"82089",12439,"BANKW","K","LF","ANGLE","32",NA,239872,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","32",32,32
"82128",12439,"BANKW","A","LF","ANGLE","28",NA,239368,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","28",28,28
"82147",12439,"BANKW","F","RT","ANGLE","16",NA,239624,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","16",16,16
"82150",12439,"BANKW","G","LF","ANGLE","20",NA,239673,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","20",20,20
"82170",12439,"BANKW","B","LF","ANGLE","6",NA,239418,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","6",6,6
"82173",12439,"BANKW","B","RT","ANGLE","76",NA,239419,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","76",76,76
"82507",12439,"BANKW","D","LF","ANGLE","50",NA,239523,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","50",50,50
"82777",12439,"BANKW","K","RT","ANGLE","2",NA,239873,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","2",2,2
"83081",12439,"BANKW","F","LF","ANGLE","48",NA,239623,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-LS-8129","LS","48",48,48
"83222",12440,"BANKW","F","RT","ANGLE","18","U",239071,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","18",18,18
"83550",12440,"BANKW","D","LF","ANGLE","28",NA,238970,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","28",28,28
"83810",12440,"BANKW","H","RT","ANGLE","20",NA,239169,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","20",20,20
"83942",12440,"BANKW","K","RT","ANGLE","4",NA,239319,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","4",4,4
"84053",12440,"BANKW","G","RT","ANGLE","72",NA,239121,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","72",72,72
"84150",12440,"BANKW","B","LF","ANGLE","48",NA,238870,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","48",48,48
"84161",12440,"BANKW","D","RT","ANGLE","36",NA,238971,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","36",36,36
"84164",12440,"BANKW","E","RT","ANGLE","20",NA,239021,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","20",20,20
"84175",12440,"BANKW","H","LF","ANGLE","24",NA,239168,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","24",24,24
"84186",12440,"BANKW","J","LF","ANGLE","6",NA,239268,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","6",6,6
"84188",12440,"BANKW","K","LF","ANGLE","18",NA,239318,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","18",18,18
"84292",12440,"BANKW","F","LF","ANGLE","30","U",239070,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","30",30,30
"84521",12440,"BANKW","C","RT","ANGLE","60",NA,238921,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","60",60,60
"84528",12440,"BANKW","E","LF","ANGLE","20",NA,239020,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","20",20,20
"84531",12440,"BANKW","G","LF","ANGLE","80",NA,239120,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","80",80,80
"84760",12440,"BANKW","B","RT","ANGLE","18",NA,238871,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","18",18,18
"84766",12440,"BANKW","C","LF","ANGLE","30",NA,238920,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","30",30,30
"84791",12440,"BANKW","J","RT","ANGLE","20",NA,239269,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","20",20,20
"84843",12440,"BANKW","A","LF","ANGLE","20","U",238820,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","20",20,20
"84895",12440,"BANKW","I","LF","ANGLE","4",NA,239218,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","4",4,4
"84996",12440,"BANKW","I","RT","ANGLE","8",NA,239219,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","8",8,8
"85020",12440,"BANKW","A","RT","ANGLE","44","U",238821,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8224","LS","44",44,44
"85073",12452,"BANKW","H","LF","ANGLE","30",NA,232489,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","30",30,30
"85080",12452,"BANKW","B","LF","ANGLE","2",NA,232189,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","2",2,2
"85159",12452,"BANKW","B","RT","ANGLE","2",NA,232190,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","2",2,2
"85177",12452,"BANKW","F","RT","ANGLE","8",NA,232390,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","8",8,8
"85221",12452,"BANKW","G","RT","ANGLE","8",NA,232440,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","8",8,8
"85339",12452,"BANKW","E","RT","ANGLE","24",NA,232340,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","24",24,24
"85340",12452,"BANKW","F","LF","ANGLE","20",NA,232389,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","20",20,20
"85594",12452,"BANKW","I","LF","ANGLE","8",NA,232539,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","8",8,8
"85714",12452,"BANKW","I","RT","ANGLE","30",NA,232540,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","30",30,30
"85930",12452,"BANKW","A","LF","ANGLE","2",NA,232139,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","2",2,2
"85933",12452,"BANKW","A","RT","ANGLE","2",NA,232140,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","2",2,2
"85939",12452,"BANKW","C","RT","ANGLE","20",NA,232240,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","20",20,20
"85949",12452,"BANKW","E","LF","ANGLE","2",NA,232339,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","2",2,2
"85957",12452,"BANKW","H","RT","ANGLE","20",NA,232490,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","20",20,20
"85965",12452,"BANKW","J","LF","ANGLE","10",NA,232589,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","10",10,10
"86331",12452,"BANKW","J","RT","ANGLE","20",NA,232590,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","20",20,20
"86552",12452,"BANKW","D","RT","ANGLE","14",NA,232290,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","14",14,14
"86644",12452,"BANKW","G","LF","ANGLE","20",NA,232439,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","20",20,20
"86788",12452,"BANKW","C","LF","ANGLE","6",NA,232239,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","6",6,6
"86793",12452,"BANKW","D","LF","ANGLE","10",NA,232289,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","10",10,10
"86824",12452,"BANKW","K","RT","ANGLE","20",NA,232640,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","20",20,20
"86988",12452,"BANKW","K","LF","ANGLE","8",NA,232639,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8480","SS","8",8,8
"87010",12453,"BANKW","J","LF","ANGLE","10",NA,241466,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-SS-8124","SS","10",10,10
"87088",12453,"BANKW","D","LF","ANGLE","0",NA,241168,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-SS-8124","SS","0",0,0
"87163",12453,"BANKW","J","RT","ANGLE","5",NA,241467,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-SS-8124","SS","5",5,5
"87195",12453,"BANKW","G","RT","ANGLE","25",NA,241318,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-SS-8124","SS","25",25,25
"87296",12453,"BANKW","A","LF","ANGLE","5",NA,241020,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-SS-8124","SS","5",5,5
"87315",12453,"BANKW","H","LF","ANGLE","30",NA,241367,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-SS-8124","SS","30",30,30
"87340",12453,"BANKW","C","LF","ANGLE","20",NA,241120,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-SS-8124","SS","20",20,20
"87439",12453,"BANKW","G","LF","ANGLE","5",NA,241317,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-SS-8124","SS","5",5,5
"87909",12453,"BANKW","C","RT","ANGLE","15",NA,241121,TRUE,"O",2013-10-28,9999-12-31,NA,"EL-SS-8124","SS","15",15,15
